Data supplied by UK-AIR on 4/5/2023
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit
18-02-2022,22:00,9.650,R,ugm-3 (FIDAS),0.57737,R,ugm-3,5.70869,R,ugm-3,6.59397,R,ugm-3,73.04262,R,ugm-3,4.811,R,ugm-3 (Ref.eq)
18-02-2022,23:00,9.600,R,ugm-3 (FIDAS),0.51322,R,ugm-3,3.30423,R,ugm-3,4.09115,R,ugm-3,74.24004,R,ugm-3,4.717,R,ugm-3 (Ref.eq)
18-02-2022,24:00,11.650,R,ugm-3 (FIDAS),0.60944,R,ugm-3,4.84128,R,ugm-3,5.77574,R,ugm-3,71.19660,R,ugm-3,5.236,R,ugm-3 (Ref.eq)
19-02-2022,01:00,12.450,R,ugm-3 (FIDAS),0.48114,R,ugm-3,1.86135,R,ugm-3,2.59908,R,ugm-3,72.51043,R,ugm-3,5.708,R,ugm-3 (Ref.eq)
19-02-2022,02:00,11.025,R,ugm-3 (FIDAS),0.29938,R,ugm-3,1.20951,R,ugm-3,1.66855,R,ugm-3,73.70785,R,ugm-3,5.024,R,ugm-3 (Ref.eq)
19-02-2022,03:00,11.050,R,ugm-3 (FIDAS),0.32076,R,ugm-3,1.14464,R,ugm-3,1.63646,R,ugm-3,74.19015,R,ugm-3,4.693,R,ugm-3 (Ref.eq)
19-02-2022,04:00,10.450,R,ugm-3 (FIDAS),0.38491,R,ugm-3,0.90188,R,ugm-3,1.49207,R,ugm-3,74.68907,R,ugm-3,4.458,R,ugm-3 (Ref.eq)
19-02-2022,05:00,10.250,R,ugm-3 (FIDAS),0.35284,R,ugm-3,1.23985,R,ugm-3,1.78085,R,ugm-3,74.14026,R,ugm-3,4.575,R,ugm-3 (Ref.eq)
19-02-2022,06:00,13.000,R,ugm-3 (FIDAS),0.51322,R,ugm-3,1.90843,R,ugm-3,2.69535,R,ugm-3,74.38972,R,ugm-3,5.094,R,ugm-3 (Ref.eq)
19-02-2022,07:00,15.175,R,ugm-3 (FIDAS),0.44906,R,ugm-3,3.59512,R,ugm-3,4.28368,R,ugm-3,74.04047,R,ugm-3,6.061,R,ugm-3 (Ref.eq)
19-02-2022,08:00,13.600,R,ugm-3 (FIDAS),0.64152,R,ugm-3,4.88836,R,ugm-3,5.87200,R,ugm-3,73.74112,R,ugm-3,5.684,R,ugm-3 (Ref.eq)
19-02-2022,09:00,13.550,R,ugm-3 (FIDAS),4.29818,R,ugm-3,25.22426,R,ugm-3,31.81471,R,ugm-3,52.78627,R,ugm-3,5.684,R,ugm-3 (Ref.eq)
19-02-2022,10:00,17.875,R,ugm-3 (FIDAS),5.80575,R,ugm-3,29.79545,R,ugm-3,38.69747,R,ugm-3,49.64304,R,ugm-3,7.146,R,ugm-3 (Ref.eq)
19-02-2022,11:00,18.275,R,ugm-3 (FIDAS),2.85476,R,ugm-3,21.46921,R,ugm-3,25.84644,R,ugm-3,60.46971,R,ugm-3,7.925,R,ugm-3 (Ref.eq)
19-02-2022,12:00,18.125,R,ugm-3 (FIDAS),0.99435,R,ugm-3,11.75955,R,ugm-3,13.28420,R,ugm-3,72.04477,R,ugm-3,8.491,R,ugm-3 (Ref.eq)
19-02-2022,13:00,19.875,R,ugm-3 (FIDAS),1.09058,R,ugm-3,13.29659,R,ugm-3,14.96880,R,ugm-3,69.45036,R,ugm-3,9.646,R,ugm-3 (Ref.eq)
19-02-2022,14:00,16.850,R,ugm-3 (FIDAS),2.88684,R,ugm-3,25.31865,R,ugm-3,29.74507,R,ugm-3,56.67788,R,ugm-3,9.906,R,ugm-3 (Ref.eq)
19-02-2022,15:00,13.525,R,ugm-3 (FIDAS),1.09058,R,ugm-3,8.62787,R,ugm-3,10.30007,R,ugm-3,72.89294,R,ugm-3,7.972,R,ugm-3 (Ref.eq)
19-02-2022,16:00,23.575,R,ugm-3 (FIDAS),0.76982,R,ugm-3,3.58461,R,ugm-3,4.76499,R,ugm-3,79.02972,R,ugm-3,12.854,R,ugm-3 (Ref.eq)
19-02-2022,17:00,27.125,R,ugm-3 (FIDAS),0.51322,R,ugm-3,3.73741,R,ugm-3,4.52433,R,ugm-3,78.33123,R,ugm-3,14.269,R,ugm-3 (Ref.eq)
19-02-2022,18:00,20.975,R,ugm-3 (FIDAS),0.57737,R,ugm-3,6.76757,R,ugm-3,7.65286,R,ugm-3,71.84520,R,ugm-3,10.778,R,ugm-3 (Ref.eq)
19-02-2022,19:00,14.725,R,ugm-3 (FIDAS),0.57737,R,ugm-3,7.73020,R,ugm-3,8.61548,R,ugm-3,71.99488,R,ugm-3,7.972,R,ugm-3 (Ref.eq)
19-02-2022,20:00,15.150,R,ugm-3 (FIDAS),0.70567,R,ugm-3,11.67275,R,ugm-3,12.75476,R,ugm-3,66.50670,R,ugm-3,8.420,R,ugm-3 (Ref.eq)
19-02-2022,21:00,16.725,R,ugm-3 (FIDAS),0.57737,R,ugm-3,6.19000,R,ugm-3,7.07528,R,ugm-3,70.34843,R,ugm-3,8.868,R,ugm-3 (Ref.eq)
19-02-2022,22:00,23.600,R,ugm-3 (FIDAS),0.51322,R,ugm-3,5.80705,R,ugm-3,6.59397,R,ugm-3,70.99703,R,ugm-3,11.604,R,ugm-3 (Ref.eq)
19-02-2022,23:00,22.250,R,ugm-3 (FIDAS),0.41699,R,ugm-3,4.27001,R,ugm-3,4.90938,R,ugm-3,72.99273,R,ugm-3,11.085,R,ugm-3 (Ref.eq)
19-02-2022,24:00,23.650,R,ugm-3 (FIDAS),0.44906,R,ugm-3,7.87880,R,ugm-3,8.56735,R,ugm-3,69.74972,R,ugm-3,12.453,R,ugm-3 (Ref.eq)
20-02-2022,01:00,22.600,R,ugm-3 (FIDAS),0.28868,R,ugm-3,2.58962,R,ugm-3,3.03227,R,ugm-3,80.09409,R,ugm-3,12.311,R,ugm-3 (Ref.eq)
20-02-2022,02:00,21.850,R,ugm-3 (FIDAS),0.25661,R,ugm-3,0.90608,R,ugm-3,1.29954,R,ugm-3,83.22069,R,ugm-3,12.642,R,ugm-3 (Ref.eq)
20-02-2022,03:00,22.575,R,ugm-3 (FIDAS),0.41699,R,ugm-3,0.80456,R,ugm-3,1.44394,R,ugm-3,83.71962,R,ugm-3,13.467,R,ugm-3 (Ref.eq)
20-02-2022,04:00,33.675,R,ugm-3 (FIDAS),0.28868,R,ugm-3,1.04943,R,ugm-3,1.49207,R,ugm-3,83.27058,R,ugm-3,20.118,R,ugm-3 (Ref.eq)
20-02-2022,05:00,39.125,R,ugm-3 (FIDAS),0.28868,R,ugm-3,2.92654,R,ugm-3,3.36918,R,ugm-3,81.37467,R,ugm-3,23.750,R,ugm-3 (Ref.eq)
20-02-2022,06:00,35.900,R,ugm-3 (FIDAS),0.38491,R,ugm-3,1.57571,R,ugm-3,2.16590,R,ugm-3,82.87144,R,ugm-3,21.250,R,ugm-3 (Ref.eq)
20-02-2022,07:00,35.350,R,ugm-3 (FIDAS),0.44906,R,ugm-3,2.77689,R,ugm-3,3.46544,R,ugm-3,81.87359,R,ugm-3,20.802,R,ugm-3 (Ref.eq)
20-02-2022,08:00,36.200,R,ugm-3 (FIDAS),0.35284,R,ugm-3,2.25060,R,ugm-3,2.79161,R,ugm-3,84.21854,R,ugm-3,21.014,R,ugm-3 (Ref.eq)
20-02-2022,09:00,37.750,R,ugm-3 (FIDAS),0.44906,R,ugm-3,2.63250,R,ugm-3,3.32105,R,ugm-3,84.81725,R,ugm-3,21.722,R,ugm-3 (Ref.eq)
20-02-2022,10:00,39.575,R,ugm-3 (FIDAS),0.51322,R,ugm-3,2.53413,R,ugm-3,3.32105,R,ugm-3,85.51575,R,ugm-3,22.453,R,ugm-3 (Ref.eq)
20-02-2022,11:00,39.800,R,ugm-3 (FIDAS),0.38491,R,ugm-3,2.20142,R,ugm-3,2.79161,R,ugm-3,86.76306,R,ugm-3,23.160,R,ugm-3 (Ref.eq)
20-02-2022,12:00,41.050,R,ugm-3 (FIDAS),0.54529,R,ugm-3,2.43682,R,ugm-3,3.27292,R,ugm-3,88.55919,R,ugm-3,23.326,R,ugm-3 (Ref.eq)
20-02-2022,13:00,39.225,R,ugm-3 (FIDAS),0.57737,R,ugm-3,1.52128,R,ugm-3,2.40656,R,ugm-3,89.70672,R,ugm-3,22.948,R,ugm-3 (Ref.eq)
20-02-2022,14:00,38.175,R,ugm-3 (FIDAS),0.48114,R,ugm-3,1.90948,R,ugm-3,2.64722,R,ugm-3,89.05811,R,ugm-3,22.123,R,ugm-3 (Ref.eq)
20-02-2022,15:00,40.075,R,ugm-3 (FIDAS),0.51322,R,ugm-3,1.66777,R,ugm-3,2.45469,R,ugm-3,89.40736,R,ugm-3,23.609,R,ugm-3 (Ref.eq)
20-02-2022,16:00,36.475,R,ugm-3 (FIDAS),0.38491,R,ugm-3,2.68273,R,ugm-3,3.27292,R,ugm-3,87.96048,R,ugm-3,21.934,R,ugm-3 (Ref.eq)
20-02-2022,17:00,35.950,R,ugm-3 (FIDAS),0.57737,R,ugm-3,2.86895,R,ugm-3,3.75423,R,ugm-3,86.51360,R,ugm-3,21.863,R,ugm-3 (Ref.eq)
20-02-2022,18:00,37.375,R,ugm-3 (FIDAS),0.60944,R,ugm-3,3.44547,R,ugm-3,4.37994,R,ugm-3,86.56349,R,ugm-3,22.642,R,ugm-3 (Ref.eq)
20-02-2022,19:00,25.875,R,ugm-3 (FIDAS),0.44906,R,ugm-3,1.47735,R,ugm-3,2.16590,R,ugm-3,88.16005,R,ugm-3,16.392,R,ugm-3 (Ref.eq)
20-02-2022,20:00,10.650,R,ugm-3 (FIDAS),0.35284,R,ugm-3,3.74267,R,ugm-3,4.28368,R,ugm-3,83.42026,R,ugm-3,5.495,R,ugm-3 (Ref.eq)
20-02-2022,21:00,15.375,R,ugm-3 (FIDAS),0.57737,R,ugm-3,2.86895,R,ugm-3,3.75423,R,ugm-3,83.61983,R,ugm-3,7.736,R,ugm-3 (Ref.eq)
20-02-2022,22:00,17.850,R,ugm-3 (FIDAS),0.38491,R,ugm-3,3.93414,R,ugm-3,4.52433,R,ugm-3,81.02542,R,ugm-3,8.585,R,ugm-3 (Ref.eq)
20-02-2022,23:00,20.200,R,ugm-3 (FIDAS),0.51322,R,ugm-3,2.67853,R,ugm-3,3.46544,R,ugm-3,80.22714,R,ugm-3,9.859,R,ugm-3 (Ref.eq)
20-02-2022,24:00,17.875,R,ugm-3 (FIDAS),0.32076,R,ugm-3,2.05913,R,ugm-3,2.55095,R,ugm-3,81.62413,R,ugm-3,9.316,R,ugm-3 (Ref.eq)
21-02-2022,01:00,12.400,R,ugm-3 (FIDAS),0.19246,R,ugm-3,2.30399,R,ugm-3,2.59908,R,ugm-3,78.83015,R,ugm-3,6.627,R,ugm-3 (Ref.eq)
21-02-2022,02:00,8.025,R,ugm-3 (FIDAS),0.35284,R,ugm-3,1.96181,R,ugm-3,2.50282,R,ugm-3,81.15847,R,ugm-3,4.245,R,ugm-3 (Ref.eq)
21-02-2022,03:00,5.125,R,ugm-3 (FIDAS),0.32076,R,ugm-3,2.78110,R,ugm-3,3.27292,R,ugm-3,79.42886,R,ugm-3,2.689,R,ugm-3 (Ref.eq)
21-02-2022,04:00,7.850,R,ugm-3 (FIDAS),0.32076,R,ugm-3,2.34792,R,ugm-3,2.83974,R,ugm-3,75.58714,R,ugm-3,3.726,R,ugm-3 (Ref.eq)
21-02-2022,05:00,9.575,R,ugm-3 (FIDAS),0.35284,R,ugm-3,4.36837,R,ugm-3,4.90938,R,ugm-3,76.08606,R,ugm-3,4.882,R,ugm-3 (Ref.eq)
21-02-2022,06:00,14.925,R,ugm-3 (FIDAS),0.60944,R,ugm-3,4.84128,R,ugm-3,5.77574,R,ugm-3,79.32908,R,ugm-3,7.854,R,ugm-3 (Ref.eq)
21-02-2022,07:00,20.225,R,ugm-3 (FIDAS),0.51322,R,ugm-3,3.20797,R,ugm-3,3.99489,R,ugm-3,84.71747,R,ugm-3,10.731,R,ugm-3 (Ref.eq)
21-02-2022,08:00,23.350,R,ugm-3 (FIDAS),0.96228,R,ugm-3,5.07037,R,ugm-3,6.54584,R,ugm-3,82.82155,R,ugm-3,12.712,R,ugm-3 (Ref.eq)
21-02-2022,09:00,23.450,R,ugm-3 (FIDAS),0.86605,R,ugm-3,3.96650,R,ugm-3,5.29443,R,ugm-3,83.07101,R,ugm-3,13.019,R,ugm-3 (Ref.eq)
21-02-2022,10:00,26.700,R,ugm-3 (FIDAS),1.15473,R,ugm-3,4.58275,R,ugm-3,6.35332,R,ugm-3,81.17510,R,ugm-3,13.797,R,ugm-3 (Ref.eq)
21-02-2022,11:00,27.425,R,ugm-3 (FIDAS),2.85476,R,ugm-3,6.69294,R,ugm-3,11.07017,R,ugm-3,78.13166,R,ugm-3,14.410,R,ugm-3 (Ref.eq)
21-02-2022,12:00,23.400,R,ugm-3 (FIDAS),1.37927,R,ugm-3,5.68241,R,ugm-3,7.79725,R,ugm-3,76.08606,R,ugm-3,12.995,R,ugm-3 (Ref.eq)
21-02-2022,13:00,23.575,R,ugm-3 (FIDAS),1.70003,R,ugm-3,4.90180,R,ugm-3,7.50846,R,ugm-3,76.13596,R,ugm-3,12.618,R,ugm-3 (Ref.eq)
21-02-2022,14:00,18.425,R,ugm-3 (FIDAS),2.30947,R,ugm-3,6.08510,R,ugm-3,9.62624,R,ugm-3,74.04047,R,ugm-3,9.741,R,ugm-3 (Ref.eq)
21-02-2022,15:00,16.475,R,ugm-3 (FIDAS),1.82833,R,ugm-3,6.48592,R,ugm-3,9.28932,R,ugm-3,75.23789,R,ugm-3,8.113,R,ugm-3 (Ref.eq)
21-02-2022,16:00,15.650,R,ugm-3 (FIDAS),1.50757,R,ugm-3,7.07401,R,ugm-3,9.38558,R,ugm-3,74.68907,R,ugm-3,8.255,R,ugm-3 (Ref.eq)
21-02-2022,17:00,15.475,R,ugm-3 (FIDAS),1.44342,R,ugm-3,7.89434,R,ugm-3,10.10755,R,ugm-3,72.94284,R,ugm-3,8.208,R,ugm-3 (Ref.eq)
21-02-2022,18:00,15.700,R,ugm-3 (FIDAS),1.66795,R,ugm-3,10.96738,R,ugm-3,13.52486,R,ugm-3,69.84950,R,ugm-3,8.514,R,ugm-3 (Ref.eq)
21-02-2022,19:00,16.525,R,ugm-3 (FIDAS),1.28304,R,ugm-3,11.79822,R,ugm-3,13.76552,R,ugm-3,68.25294,R,ugm-3,8.868,R,ugm-3 (Ref.eq)
21-02-2022,20:00,20.250,R,ugm-3 (FIDAS),0.96228,R,ugm-3,11.76060,R,ugm-3,13.23607,R,ugm-3,60.91874,R,ugm-3,11.863,R,ugm-3 (Ref.eq)
21-02-2022,21:00,24.575,R,ugm-3 (FIDAS),0.60944,R,ugm-3,11.62777,R,ugm-3,12.56224,R,ugm-3,58.82326,R,ugm-3,13.962,R,ugm-3 (Ref.eq)
21-02-2022,22:00,27.550,R,ugm-3 (FIDAS),0.57737,R,ugm-3,9.22226,R,ugm-3,10.10755,R,ugm-3,61.11831,R,ugm-3,15.212,R,ugm-3 (Ref.eq)
21-02-2022,23:00,29.100,R,ugm-3 (FIDAS),0.57737,R,ugm-3,7.53767,R,ugm-3,8.42296,R,ugm-3,62.71487,R,ugm-3,16.085,R,ugm-3 (Ref.eq)
21-02-2022,24:00,33.075,R,ugm-3 (FIDAS),0.54529,R,ugm-3,7.97190,R,ugm-3,8.80801,R,ugm-3,60.76907,R,ugm-3,17.807,R,ugm-3 (Ref.eq)
22-02-2022,01:00,37.175,R,ugm-3 (FIDAS),0.57737,R,ugm-3,12.49518,R,ugm-3,13.38047,R,ugm-3,60.07057,R,ugm-3,19.222,R,ugm-3 (Ref.eq)
22-02-2022,02:00,40.450,R,ugm-3 (FIDAS),0.47045,R,ugm-3,6.14537,R,ugm-3,6.86672,R,ugm-3,63.52978,R,ugm-3,20.260,R,ugm-3 (Ref.eq)
22-02-2022,03:00,40.050,R,ugm-3 (FIDAS),0.32076,R,ugm-3,4.12877,R,ugm-3,4.62059,R,ugm-3,66.30713,R,ugm-3,19.481,R,ugm-3 (Ref.eq)
22-02-2022,04:00,35.150,R,ugm-3 (FIDAS),1.50757,R,ugm-3,42.11350,R,ugm-3,44.42508,R,ugm-3,32.72948,R,ugm-3,16.793,R,ugm-3 (Ref.eq)
22-02-2022,05:00,18.025,R,ugm-3 (FIDAS),0.44906,R,ugm-3,6.81991,R,ugm-3,7.50846,R,ugm-3,70.54800,R,ugm-3,9.976,R,ugm-3 (Ref.eq)
22-02-2022,06:00,8.675,R,ugm-3 (FIDAS),0.44906,R,ugm-3,2.58437,R,ugm-3,3.27292,R,ugm-3,75.18800,R,ugm-3,5.755,R,ugm-3 (Ref.eq)
22-02-2022,07:00,18.150,R,ugm-3 (FIDAS),0.41699,R,ugm-3,4.70319,R,ugm-3,5.34256,R,ugm-3,73.69122,R,ugm-3,11.769,R,ugm-3 (Ref.eq)
22-02-2022,08:00,25.125,R,ugm-3 (FIDAS),0.57737,R,ugm-3,8.21151,R,ugm-3,9.09679,R,ugm-3,69.45036,R,ugm-3,15.189,R,ugm-3 (Ref.eq)
22-02-2022,09:00,22.575,R,ugm-3 (FIDAS),0.67359,R,ugm-3,6.23498,R,ugm-3,7.26781,R,ugm-3,75.28778,R,ugm-3,13.915,R,ugm-3 (Ref.eq)
22-02-2022,10:00,27.850,R,ugm-3 (FIDAS),0.67359,R,ugm-3,5.80180,R,ugm-3,6.83463,R,ugm-3,80.17725,R,ugm-3,16.981,R,ugm-3 (Ref.eq)
22-02-2022,11:00,31.625,R,ugm-3 (FIDAS),0.73775,R,ugm-3,4.78894,R,ugm-3,5.92013,R,ugm-3,82.57209,R,ugm-3,18.349,R,ugm-3 (Ref.eq)
22-02-2022,12:00,29.550,R,ugm-3 (FIDAS),0.83398,R,ugm-3,4.11195,R,ugm-3,5.39069,R,ugm-3,85.31618,R,ugm-3,17.335,R,ugm-3 (Ref.eq)
22-02-2022,13:00,29.400,R,ugm-3 (FIDAS),0.67359,R,ugm-3,3.58776,R,ugm-3,4.62059,R,ugm-3,87.56134,R,ugm-3,17.028,R,ugm-3 (Ref.eq)
22-02-2022,14:00,26.275,R,ugm-3 (FIDAS),0.73775,R,ugm-3,4.54828,R,ugm-3,5.67948,R,ugm-3,84.41811,R,ugm-3,15.330,R,ugm-3 (Ref.eq)
22-02-2022,15:00,11.175,R,ugm-3 (FIDAS),1.63587,R,ugm-3,8.75439,R,ugm-3,11.26270,R,ugm-3,78.97983,R,ugm-3,6.226,R,ugm-3 (Ref.eq)
22-02-2022,16:00,9.500,R,ugm-3 (FIDAS),,,,,,,,,,84.01897,R,ugm-3,4.741,R,ugm-3 (Ref.eq)
22-02-2022,17:00,11.975,R,ugm-3 (FIDAS),,,,,,,,,,84.61768,R,ugm-3,5.307,R,ugm-3 (Ref.eq)
22-02-2022,18:00,17.825,R,ugm-3 (FIDAS),,,,,,,,,,75.88649,R,ugm-3,9.340,R,ugm-3 (Ref.eq)
22-02-2022,19:00,16.675,R,ugm-3 (FIDAS),,,,,,,,,,71.94499,R,ugm-3,9.009,R,ugm-3 (Ref.eq)
22-02-2022,20:00,16.850,R,ugm-3 (FIDAS),,,,,,,,,,70.04907,R,ugm-3,8.797,R,ugm-3 (Ref.eq)
22-02-2022,21:00,18.550,R,ugm-3 (FIDAS),,,,,,,,,,63.81251,R,ugm-3,9.929,R,ugm-3 (Ref.eq)
22-02-2022,22:00,23.575,R,ugm-3 (FIDAS),,,,,,,,,,58.82326,R,ugm-3,11.887,R,ugm-3 (Ref.eq)
22-02-2022,23:00,20.325,R,ugm-3 (FIDAS),,,,,,,,,,50.79057,R,ugm-3,11.486,R,ugm-3 (Ref.eq)
22-02-2022,24:00,19.225,R,ugm-3 (FIDAS),,,,,,,,,,54.73207,R,ugm-3,10.967,R,ugm-3 (Ref.eq)
23-02-2022,01:00,20.250,R,ugm-3 (FIDAS),,,,,,,,,,54.41609,R,ugm-3,11.156,R,ugm-3 (Ref.eq)
23-02-2022,02:00,19.225,R,ugm-3 (FIDAS),,,,,,,,,,44.43759,R,ugm-3,10.849,R,ugm-3 (Ref.eq)
23-02-2022,03:00,20.850,R,ugm-3 (FIDAS),,,,,,,,,,41.06153,R,ugm-3,11.651,R,ugm-3 (Ref.eq)
23-02-2022,04:00,18.000,R,ugm-3 (FIDAS),,,,,,,,,,35.67314,R,ugm-3,10.613,R,ugm-3 (Ref.eq)
23-02-2022,05:00,18.450,R,ugm-3 (FIDAS),,,,,,,,,,41.11142,R,ugm-3,10.236,R,ugm-3 (Ref.eq)
23-02-2022,06:00,16.575,R,ugm-3 (FIDAS),,,,,,,,,,14.46883,R,ugm-3,9.717,R,ugm-3 (Ref.eq)
23-02-2022,07:00,18.050,R,ugm-3 (FIDAS),,,,,,,,,,1.99570,R,ugm-3,10.401,R,ugm-3 (Ref.eq)
23-02-2022,08:00,25.100,R,ugm-3 (FIDAS),,,,,,,,,,2.49463,R,ugm-3,12.689,R,ugm-3 (Ref.eq)
23-02-2022,09:00,30.600,R,ugm-3 (FIDAS),,,,,,,,,,22.70109,R,ugm-3,13.868,R,ugm-3 (Ref.eq)
23-02-2022,10:00,24.675,R,ugm-3 (FIDAS),,,,,,,,,,64.46111,R,ugm-3,11.651,R,ugm-3 (Ref.eq)
23-02-2022,11:00,,,,,,,,,,,,,70.79746,R,ugm-3,,,
23-02-2022,12:00,18.750,R,ugm-3 (FIDAS),,,,,,,,,,72.99273,R,ugm-3,8.679,R,ugm-3 (Ref.eq)
23-02-2022,13:00,17.975,R,ugm-3 (FIDAS),2.27236,R,ugm-3,11.59088,R,ugm-3,15.07511,R,ugm-3,67.60434,R,ugm-3,8.892,R,ugm-3 (Ref.eq)
23-02-2022,14:00,17.150,R,ugm-3 (FIDAS),5.84320,R,ugm-3,23.71121,R,ugm-3,32.67066,R,ugm-3,54.28304,R,ugm-3,7.547,R,ugm-3 (Ref.eq)
23-02-2022,15:00,18.225,R,ugm-3 (FIDAS),3.08391,R,ugm-3,24.32784,R,ugm-3,29.05644,R,ugm-3,55.38068,R,ugm-3,9.269,R,ugm-3 (Ref.eq)
23-02-2022,16:00,19.025,R,ugm-3 (FIDAS),2.07758,R,ugm-3,20.82997,R,ugm-3,24.01555,R,ugm-3,56.97724,R,ugm-3,9.387,R,ugm-3 (Ref.eq)
23-02-2022,17:00,19.775,R,ugm-3 (FIDAS),1.62311,R,ugm-3,19.86237,R,ugm-3,22.35110,R,ugm-3,59.27229,R,ugm-3,9.811,R,ugm-3 (Ref.eq)
23-02-2022,18:00,18.075,R,ugm-3 (FIDAS),1.10372,R,ugm-3,18.85165,R,ugm-3,20.54399,R,ugm-3,63.76262,R,ugm-3,9.363,R,ugm-3 (Ref.eq)
23-02-2022,19:00,17.925,R,ugm-3 (FIDAS),1.10372,R,ugm-3,24.13032,R,ugm-3,25.82266,R,ugm-3,58.32433,R,ugm-3,9.127,R,ugm-3 (Ref.eq)
23-02-2022,20:00,18.750,R,ugm-3 (FIDAS),0.84402,R,ugm-3,18.82185,R,ugm-3,20.11599,R,ugm-3,63.96219,R,ugm-3,9.127,R,ugm-3 (Ref.eq)
23-02-2022,21:00,11.950,R,ugm-3 (FIDAS),2.85668,R,ugm-3,40.27448,R,ugm-3,44.65465,R,ugm-3,42.60820,R,ugm-3,5.802,R,ugm-3 (Ref.eq)
23-02-2022,22:00,13.150,R,ugm-3 (FIDAS),3.44100,R,ugm-3,45.41809,R,ugm-3,50.69421,R,ugm-3,37.76862,R,ugm-3,6.321,R,ugm-3 (Ref.eq)
23-02-2022,23:00,15.250,R,ugm-3 (FIDAS),1.23357,R,ugm-3,34.67877,R,ugm-3,36.57021,R,ugm-3,47.79702,R,ugm-3,6.415,R,ugm-3 (Ref.eq)
23-02-2022,24:00,14.275,R,ugm-3 (FIDAS),1.23357,R,ugm-3,29.54277,R,ugm-3,31.43421,R,ugm-3,52.53680,R,ugm-3,6.085,R,ugm-3 (Ref.eq)
24-02-2022,01:00,13.275,R,ugm-3 (FIDAS),0.84402,R,ugm-3,25.95518,R,ugm-3,27.24933,R,ugm-3,61.66713,R,ugm-3,5.826,R,ugm-3 (Ref.eq)
24-02-2022,02:00,12.725,R,ugm-3 (FIDAS),0.51940,R,ugm-3,21.03160,R,ugm-3,21.82799,R,ugm-3,63.26369,R,ugm-3,5.472,R,ugm-3 (Ref.eq)
24-02-2022,03:00,11.000,R,ugm-3 (FIDAS),0.71417,R,ugm-3,23.06317,R,ugm-3,24.15821,R,ugm-3,62.01638,R,ugm-3,5.118,R,ugm-3 (Ref.eq)
24-02-2022,04:00,12.650,R,ugm-3 (FIDAS),0.35709,R,ugm-3,6.82359,R,ugm-3,7.37111,R,ugm-3,80.02757,R,ugm-3,5.778,R,ugm-3 (Ref.eq)
24-02-2022,05:00,13.900,R,ugm-3 (FIDAS),0.45447,R,ugm-3,6.67426,R,ugm-3,7.37111,R,ugm-3,79.87789,R,ugm-3,6.651,R,ugm-3 (Ref.eq)
24-02-2022,06:00,14.950,R,ugm-3 (FIDAS),0.58432,R,ugm-3,9.47116,R,ugm-3,10.36711,R,ugm-3,76.18585,R,ugm-3,7.217,R,ugm-3 (Ref.eq)
24-02-2022,07:00,12.900,R,ugm-3 (FIDAS),1.00633,R,ugm-3,17.38409,R,ugm-3,18.92711,R,ugm-3,63.66283,R,ugm-3,6.769,R,ugm-3 (Ref.eq)
24-02-2022,08:00,8.475,R,ugm-3 (FIDAS),0.77909,R,ugm-3,6.60452,R,ugm-3,7.79911,R,ugm-3,78.38112,R,ugm-3,4.057,R,ugm-3 (Ref.eq)
24-02-2022,09:00,9.150,R,ugm-3 (FIDAS),0.97387,R,ugm-3,6.11565,R,ugm-3,7.60889,R,ugm-3,76.73467,R,ugm-3,4.057,R,ugm-3 (Ref.eq)
24-02-2022,10:00,2.550,R,ugm-3 (FIDAS),1.62311,R,ugm-3,10.49393,R,ugm-3,12.98266,R,ugm-3,71.09681,R,ugm-3,0.967,R,ugm-3 (Ref.eq)
24-02-2022,11:00,3.125,R,ugm-3 (FIDAS),2.27236,R,ugm-3,8.59488,R,ugm-3,12.07911,R,ugm-3,69.69982,R,ugm-3,1.274,R,ugm-3 (Ref.eq)
24-02-2022,12:00,4.150,R,ugm-3 (FIDAS),1.39588,R,ugm-3,4.37480,R,ugm-3,6.51511,R,ugm-3,73.04262,R,ugm-3,1.958,R,ugm-3 (Ref.eq)
24-02-2022,13:00,3.125,R,ugm-3 (FIDAS),1.10372,R,ugm-3,3.11077,R,ugm-3,4.80311,R,ugm-3,74.93854,R,ugm-3,1.392,R,ugm-3 (Ref.eq)
24-02-2022,14:00,3.100,R,ugm-3 (FIDAS),1.65557,R,ugm-3,6.68727,R,ugm-3,9.22578,R,ugm-3,71.99488,R,ugm-3,1.250,R,ugm-3 (Ref.eq)
24-02-2022,15:00,6.300,R,ugm-3 (FIDAS),1.33095,R,ugm-3,3.99879,R,ugm-3,6.03956,R,ugm-3,70.09896,R,ugm-3,2.594,R,ugm-3 (Ref.eq)
24-02-2022,16:00,9.500,R,ugm-3 (FIDAS),1.29849,R,ugm-3,3.66812,R,ugm-3,5.65911,R,ugm-3,78.13166,R,ugm-3,3.844,R,ugm-3 (Ref.eq)
24-02-2022,17:00,9.875,R,ugm-3 (FIDAS),1.23357,R,ugm-3,7.14412,R,ugm-3,9.03555,R,ugm-3,72.94284,R,ugm-3,4.151,R,ugm-3 (Ref.eq)
