Data supplied by UK-AIR on 8/9/2010
All Data GMT hour ending  NB:  Upto 07/07/2008 PM10 were measured with a Standard TEOM, from 01/01/2008 PM10 were measured with a VCM TEOM
Status: R =Ratified P=Provisional,P*=As supplied
,,Portsmouth,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM10 particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Non-volatile PM10 (Hourly measured)",status,unit,"Non-volatile PM2.5 (Hourly measured)",status,unit,"Ozone",status,unit,"PM2.5 particulate matter (Hourly measured)",status,unit,"Volatile PM10 (Hourly measured)",status,unit,"Volatile PM2.5 (Hourly measured)",status,unit
13-02-2008,14:00,36,R,ugm-3 (VCM),21,R,ugm-3,50,R,ugm-3,82,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
13-02-2008,15:00,30,R,ugm-3 (VCM),14,R,ugm-3,44,R,ugm-3,65,R,ugm-3,,,,,,,38,R,ugm-3,,,,,,,,,
13-02-2008,16:00,29,R,ugm-3 (VCM),14,R,ugm-3,48,R,ugm-3,69,R,ugm-3,,,,,,,38,R,ugm-3,,,,,,,,,
13-02-2008,17:00,45,R,ugm-3 (VCM),23,R,ugm-3,67,R,ugm-3,101,R,ugm-3,,,,,,,22,R,ugm-3,,,,,,,,,
13-02-2008,18:00,43,R,ugm-3 (VCM),30,R,ugm-3,78,R,ugm-3,124,R,ugm-3,,,,,,,8,R,ugm-3,,,,,,,,,
13-02-2008,19:00,52,R,ugm-3 (VCM),60,R,ugm-3,88,R,ugm-3,180,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
13-02-2008,20:00,61,R,ugm-3 (VCM),149,R,ugm-3,103,R,ugm-3,330,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
13-02-2008,21:00,59,R,ugm-3 (VCM),155,R,ugm-3,111,R,ugm-3,348,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
13-02-2008,22:00,46,R,ugm-3 (VCM),65,R,ugm-3,99,R,ugm-3,199,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
13-02-2008,23:00,44,R,ugm-3 (VCM),44,R,ugm-3,88,R,ugm-3,155,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
13-02-2008,24:00,40,R,ugm-3 (VCM),20,R,ugm-3,78,R,ugm-3,109,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
14-02-2008,01:00,39,R,ugm-3 (VCM),11,R,ugm-3,71,R,ugm-3,88,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
14-02-2008,02:00,37,R,ugm-3 (VCM),4,R,ugm-3,57,R,ugm-3,63,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
14-02-2008,03:00,38,R,ugm-3 (VCM),4,R,ugm-3,50,R,ugm-3,55,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
14-02-2008,04:00,35,R,ugm-3 (VCM),19,R,ugm-3,53,R,ugm-3,82,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
14-02-2008,05:00,35,R,ugm-3 (VCM),18,R,ugm-3,52,R,ugm-3,78,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
14-02-2008,06:00,37,R,ugm-3 (VCM),15,R,ugm-3,52,R,ugm-3,74,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
14-02-2008,07:00,38,R,ugm-3 (VCM),41,R,ugm-3,61,R,ugm-3,124,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
14-02-2008,08:00,35,R,ugm-3 (VCM),43,R,ugm-3,69,R,ugm-3,134,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
14-02-2008,09:00,41,R,ugm-3 (VCM),80,R,ugm-3,76,R,ugm-3,199,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
14-02-2008,10:00,51,R,ugm-3 (VCM),104,R,ugm-3,80,R,ugm-3,239,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
14-02-2008,11:00,44,R,ugm-3 (VCM),36,R,ugm-3,57,R,ugm-3,113,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
14-02-2008,12:00,46,R,ugm-3 (VCM),26,R,ugm-3,46,R,ugm-3,86,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
14-02-2008,13:00,47,R,ugm-3 (VCM),23,R,ugm-3,42,R,ugm-3,76,R,ugm-3,,,,,,,26,R,ugm-3,,,,,,,,,
14-02-2008,14:00,44,R,ugm-3 (VCM),28,R,ugm-3,40,R,ugm-3,82,R,ugm-3,,,,,,,32,R,ugm-3,,,,,,,,,
14-02-2008,15:00,44,R,ugm-3 (VCM),21,R,ugm-3,40,R,ugm-3,73,R,ugm-3,,,,,,,30,R,ugm-3,,,,,,,,,
14-02-2008,16:00,48,R,ugm-3 (VCM),18,R,ugm-3,42,R,ugm-3,69,R,ugm-3,,,,,,,28,R,ugm-3,,,,,,,,,
14-02-2008,17:00,47,R,ugm-3 (VCM),23,R,ugm-3,52,R,ugm-3,86,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
14-02-2008,18:00,45,R,ugm-3 (VCM),16,R,ugm-3,55,R,ugm-3,80,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
14-02-2008,19:00,46,R,ugm-3 (VCM),20,R,ugm-3,65,R,ugm-3,96,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
14-02-2008,20:00,42,R,ugm-3 (VCM),14,R,ugm-3,61,R,ugm-3,82,R,ugm-3,,,,,,,8,R,ugm-3,,,,,,,,,
14-02-2008,21:00,41,R,ugm-3 (VCM),10,R,ugm-3,59,R,ugm-3,74,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
14-02-2008,22:00,36,R,ugm-3 (VCM),6,R,ugm-3,48,R,ugm-3,57,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
14-02-2008,23:00,34,R,ugm-3 (VCM),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
14-02-2008,24:00,33,R,ugm-3 (VCM),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
15-02-2008,01:00,29,R,ugm-3 (VCM),3,R,ugm-3,38,R,ugm-3,42,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
15-02-2008,02:00,27,R,ugm-3 (VCM),1,R,ugm-3,25,R,ugm-3,27,R,ugm-3,,,,,,,36,R,ugm-3,,,,,,,,,
15-02-2008,03:00,25,R,ugm-3 (VCM),1,R,ugm-3,25,R,ugm-3,27,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
15-02-2008,04:00,21,R,ugm-3 (VCM),1,R,ugm-3,27,R,ugm-3,29,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
15-02-2008,05:00,21,R,ugm-3 (VCM),1,R,ugm-3,21,R,ugm-3,23,R,ugm-3,,,,,,,40,R,ugm-3,,,,,,,,,
15-02-2008,06:00,19,R,ugm-3 (VCM),1,R,ugm-3,23,R,ugm-3,25,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
15-02-2008,07:00,17,R,ugm-3 (VCM),3,R,ugm-3,27,R,ugm-3,31,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
15-02-2008,08:00,26,R,ugm-3 (VCM),10,R,ugm-3,46,R,ugm-3,61,R,ugm-3,,,,,,,22,R,ugm-3,,,,,,,,,
15-02-2008,09:00,34,R,ugm-3 (VCM),19,R,ugm-3,53,R,ugm-3,82,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
15-02-2008,10:00,35,R,ugm-3 (VCM),20,R,ugm-3,59,R,ugm-3,90,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
15-02-2008,11:00,37,R,ugm-3 (VCM),18,R,ugm-3,57,R,ugm-3,84,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
15-02-2008,12:00,36,R,ugm-3 (VCM),10,R,ugm-3,38,R,ugm-3,53,R,ugm-3,,,,,,,26,R,ugm-3,,,,,,,,,
15-02-2008,13:00,36,R,ugm-3 (VCM),10,R,ugm-3,31,R,ugm-3,46,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
15-02-2008,14:00,40,R,ugm-3 (VCM),11,R,ugm-3,27,R,ugm-3,44,R,ugm-3,,,,,,,36,R,ugm-3,,,,,,,,,
15-02-2008,15:00,34,R,ugm-3 (VCM),8,R,ugm-3,27,R,ugm-3,38,R,ugm-3,,,,,,,46,R,ugm-3,,,,,,,,,
15-02-2008,16:00,43,R,ugm-3 (VCM),13,R,ugm-3,34,R,ugm-3,53,R,ugm-3,,,,,,,40,R,ugm-3,,,,,,,,,
15-02-2008,17:00,41,R,ugm-3 (VCM),18,R,ugm-3,40,R,ugm-3,67,R,ugm-3,,,,,,,32,R,ugm-3,,,,,,,,,
15-02-2008,18:00,40,R,ugm-3 (VCM),15,R,ugm-3,52,R,ugm-3,74,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
15-02-2008,19:00,40,R,ugm-3 (VCM),15,R,ugm-3,61,R,ugm-3,84,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
15-02-2008,20:00,35,R,ugm-3 (VCM),14,R,ugm-3,65,R,ugm-3,86,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
15-02-2008,21:00,36,R,ugm-3 (VCM),14,R,ugm-3,67,R,ugm-3,88,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
15-02-2008,22:00,36,R,ugm-3 (VCM),5,R,ugm-3,52,R,ugm-3,59,R,ugm-3,,,,,,,20,R,ugm-3,,,,,,,,,
15-02-2008,23:00,35,R,ugm-3 (VCM),5,R,ugm-3,52,R,ugm-3,59,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
15-02-2008,24:00,37,R,ugm-3 (VCM),6,R,ugm-3,50,R,ugm-3,59,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
16-02-2008,01:00,33,R,ugm-3 (VCM),5,R,ugm-3,48,R,ugm-3,55,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
16-02-2008,02:00,33,R,ugm-3 (VCM),5,R,ugm-3,48,R,ugm-3,55,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
16-02-2008,03:00,33,R,ugm-3 (VCM),4,R,ugm-3,46,R,ugm-3,52,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
16-02-2008,04:00,32,R,ugm-3 (VCM),4,R,ugm-3,46,R,ugm-3,52,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
16-02-2008,05:00,31,R,ugm-3 (VCM),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
16-02-2008,06:00,31,R,ugm-3 (VCM),3,R,ugm-3,42,R,ugm-3,46,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
16-02-2008,07:00,32,R,ugm-3 (VCM),6,R,ugm-3,44,R,ugm-3,53,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
16-02-2008,08:00,34,R,ugm-3 (VCM),13,R,ugm-3,48,R,ugm-3,67,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
16-02-2008,09:00,35,R,ugm-3 (VCM),25,R,ugm-3,53,R,ugm-3,92,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
16-02-2008,10:00,35,R,ugm-3 (VCM),24,R,ugm-3,50,R,ugm-3,86,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
16-02-2008,11:00,44,R,ugm-3 (VCM),21,R,ugm-3,42,R,ugm-3,74,R,ugm-3,,,,,,,20,R,ugm-3,,,,,,,,,
16-02-2008,12:00,37,R,ugm-3 (VCM),14,R,ugm-3,32,R,ugm-3,53,R,ugm-3,,,,,,,30,R,ugm-3,,,,,,,,,
16-02-2008,13:00,28,R,ugm-3 (VCM),8,R,ugm-3,29,R,ugm-3,40,R,ugm-3,,,,,,,46,R,ugm-3,,,,,,,,,
16-02-2008,14:00,27,R,ugm-3 (VCM),8,R,ugm-3,25,R,ugm-3,36,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
16-02-2008,15:00,29,R,ugm-3 (VCM),5,R,ugm-3,25,R,ugm-3,32,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
16-02-2008,16:00,29,R,ugm-3 (VCM),5,R,ugm-3,29,R,ugm-3,36,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
16-02-2008,17:00,34,R,ugm-3 (VCM),5,R,ugm-3,31,R,ugm-3,38,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
16-02-2008,18:00,31,R,ugm-3 (VCM),5,R,ugm-3,44,R,ugm-3,52,R,ugm-3,,,,,,,42,R,ugm-3,,,,,,,,,
16-02-2008,19:00,36,R,ugm-3 (VCM),14,R,ugm-3,71,R,ugm-3,92,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
16-02-2008,20:00,40,R,ugm-3 (VCM),23,R,ugm-3,80,R,ugm-3,115,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
16-02-2008,21:00,36,R,ugm-3 (VCM),5,R,ugm-3,55,R,ugm-3,63,R,ugm-3,,,,,,,22,R,ugm-3,,,,,,,,,
16-02-2008,22:00,35,R,ugm-3 (VCM),4,R,ugm-3,50,R,ugm-3,55,R,ugm-3,,,,,,,26,R,ugm-3,,,,,,,,,
16-02-2008,23:00,38,R,ugm-3 (VCM),6,R,ugm-3,63,R,ugm-3,73,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
16-02-2008,24:00,37,R,ugm-3 (VCM),11,R,ugm-3,71,R,ugm-3,88,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
17-02-2008,01:00,37,R,ugm-3 (VCM),6,R,ugm-3,53,R,ugm-3,63,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
17-02-2008,02:00,38,R,ugm-3 (VCM),4,R,ugm-3,48,R,ugm-3,53,R,ugm-3,,,,,,,20,R,ugm-3,,,,,,,,,
17-02-2008,03:00,35,R,ugm-3 (VCM),5,R,ugm-3,48,R,ugm-3,55,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
17-02-2008,04:00,37,R,ugm-3 (VCM),3,R,ugm-3,46,R,ugm-3,50,R,ugm-3,,,,,,,20,R,ugm-3,,,,,,,,,
17-02-2008,05:00,37,R,ugm-3 (VCM),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,,,,,,,20,R,ugm-3,,,,,,,,,
17-02-2008,06:00,37,R,ugm-3 (VCM),4,R,ugm-3,44,R,ugm-3,50,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
17-02-2008,07:00,39,R,ugm-3 (VCM),4,R,ugm-3,46,R,ugm-3,52,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
17-02-2008,08:00,35,R,ugm-3 (VCM),5,R,ugm-3,50,R,ugm-3,57,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
17-02-2008,09:00,31,R,ugm-3 (VCM),14,R,ugm-3,53,R,ugm-3,74,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
17-02-2008,10:00,34,R,ugm-3 (VCM),11,R,ugm-3,40,R,ugm-3,57,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
17-02-2008,11:00,41,R,ugm-3 (VCM),15,R,ugm-3,36,R,ugm-3,59,R,ugm-3,,,,,,,28,R,ugm-3,,,,,,,,,
17-02-2008,12:00,41,R,ugm-3 (VCM),10,R,ugm-3,32,R,ugm-3,48,R,ugm-3,,,,,,,38,R,ugm-3,,,,,,,,,
17-02-2008,13:00,37,R,ugm-3 (VCM),8,R,ugm-3,29,R,ugm-3,40,R,ugm-3,,,,,,,46,R,ugm-3,,,,,,,,,
17-02-2008,14:00,36,R,ugm-3 (VCM),9,R,ugm-3,31,R,ugm-3,44,R,ugm-3,,,,,,,46,R,ugm-3,,,,,,,,,
17-02-2008,15:00,33,R,ugm-3 (VCM),6,R,ugm-3,29,R,ugm-3,38,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
17-02-2008,16:00,33,R,ugm-3 (VCM),6,R,ugm-3,29,R,ugm-3,38,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
17-02-2008,17:00,36,R,ugm-3 (VCM),4,R,ugm-3,27,R,ugm-3,32,R,ugm-3,,,,,,,54,R,ugm-3,,,,,,,,,
17-02-2008,18:00,30,R,ugm-3 (VCM),3,R,ugm-3,32,R,ugm-3,36,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
17-02-2008,19:00,36,R,ugm-3 (VCM),3,R,ugm-3,44,R,ugm-3,48,R,ugm-3,,,,,,,40,R,ugm-3,,,,,,,,,
17-02-2008,20:00,46,R,ugm-3 (VCM),5,R,ugm-3,55,R,ugm-3,63,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
17-02-2008,21:00,53,R,ugm-3 (VCM),15,R,ugm-3,74,R,ugm-3,97,R,ugm-3,,,,,,,8,R,ugm-3,,,,,,,,,
17-02-2008,22:00,48,R,ugm-3 (VCM),13,R,ugm-3,74,R,ugm-3,94,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
17-02-2008,23:00,50,R,ugm-3 (VCM),8,R,ugm-3,71,R,ugm-3,82,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
17-02-2008,24:00,50,R,ugm-3 (VCM),14,R,ugm-3,74,R,ugm-3,96,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
18-02-2008,01:00,47,R,ugm-3 (VCM),11,R,ugm-3,69,R,ugm-3,86,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
18-02-2008,02:00,46,R,ugm-3 (VCM),5,R,ugm-3,57,R,ugm-3,65,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
18-02-2008,03:00,48,R,ugm-3 (VCM),6,R,ugm-3,52,R,ugm-3,61,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
18-02-2008,04:00,53,R,ugm-3 (VCM),5,R,ugm-3,48,R,ugm-3,55,R,ugm-3,,,,,,,12,R,ugm-3,,,,,,,,,
18-02-2008,05:00,44,R,ugm-3 (VCM),4,R,ugm-3,42,R,ugm-3,48,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
18-02-2008,06:00,43,R,ugm-3 (VCM),9,R,ugm-3,52,R,ugm-3,65,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
18-02-2008,07:00,49,R,ugm-3 (VCM),19,R,ugm-3,61,R,ugm-3,90,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
18-02-2008,08:00,45,R,ugm-3 (VCM),48,R,ugm-3,69,R,ugm-3,141,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
18-02-2008,09:00,48,R,ugm-3 (VCM),79,R,ugm-3,78,R,ugm-3,199,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
18-02-2008,10:00,45,R,ugm-3 (VCM),58,R,ugm-3,71,R,ugm-3,159,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
18-02-2008,11:00,46,R,ugm-3 (VCM),38,R,ugm-3,57,R,ugm-3,115,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
18-02-2008,12:00,47,R,ugm-3 (VCM),19,R,ugm-3,40,R,ugm-3,69,R,ugm-3,,,,,,,28,R,ugm-3,,,,,,,,,
18-02-2008,13:00,45,R,ugm-3 (VCM),14,R,ugm-3,36,R,ugm-3,57,R,ugm-3,,,,,,,36,R,ugm-3,,,,,,,,,
18-02-2008,14:00,55,R,ugm-3 (VCM),10,R,ugm-3,36,R,ugm-3,52,R,ugm-3,,,,,,,46,R,ugm-3,,,,,,,,,
18-02-2008,15:00,49,R,ugm-3 (VCM),8,R,ugm-3,36,R,ugm-3,48,R,ugm-3,,,,,,,52,R,ugm-3,,,,,,,,,
18-02-2008,16:00,37,R,ugm-3 (VCM),8,R,ugm-3,36,R,ugm-3,48,R,ugm-3,,,,,,,50,R,ugm-3,,,,,,,,,
18-02-2008,17:00,43,R,ugm-3 (VCM),6,R,ugm-3,42,R,ugm-3,52,R,ugm-3,,,,,,,48,R,ugm-3,,,,,,,,,
18-02-2008,18:00,46,R,ugm-3 (VCM),9,R,ugm-3,61,R,ugm-3,74,R,ugm-3,,,,,,,32,R,ugm-3,,,,,,,,,
18-02-2008,19:00,60,R,ugm-3 (VCM),14,R,ugm-3,86,R,ugm-3,107,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
18-02-2008,20:00,65,R,ugm-3 (VCM),9,R,ugm-3,84,R,ugm-3,97,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
18-02-2008,21:00,62,R,ugm-3 (VCM),20,R,ugm-3,94,R,ugm-3,124,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
18-02-2008,22:00,58,R,ugm-3 (VCM),10,R,ugm-3,92,R,ugm-3,107,R,ugm-3,,,,,,,16,R,ugm-3,,,,,,,,,
18-02-2008,23:00,55,R,ugm-3 (VCM),4,R,ugm-3,82,R,ugm-3,88,R,ugm-3,,,,,,,24,R,ugm-3,,,,,,,,,
18-02-2008,24:00,62,R,ugm-3 (VCM),15,R,ugm-3,90,R,ugm-3,113,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
19-02-2008,01:00,66,R,ugm-3 (VCM),4,R,ugm-3,74,R,ugm-3,80,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
19-02-2008,02:00,65,R,ugm-3 (VCM),6,R,ugm-3,80,R,ugm-3,90,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
19-02-2008,03:00,68,R,ugm-3 (VCM),11,R,ugm-3,86,R,ugm-3,103,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
19-02-2008,04:00,64,R,ugm-3 (VCM),18,R,ugm-3,90,R,ugm-3,117,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,05:00,62,R,ugm-3 (VCM),20,R,ugm-3,94,R,ugm-3,124,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,06:00,61,R,ugm-3 (VCM),24,R,ugm-3,94,R,ugm-3,130,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,07:00,57,R,ugm-3 (VCM),25,R,ugm-3,92,R,ugm-3,130,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,08:00,55,R,ugm-3 (VCM),56,R,ugm-3,96,R,ugm-3,181,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,09:00,50,R,ugm-3 (VCM),71,R,ugm-3,97,R,ugm-3,206,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
19-02-2008,10:00,54,R,ugm-3 (VCM),66,R,ugm-3,88,R,ugm-3,189,R,ugm-3,,,,,,,10,R,ugm-3,,,,,,,,,
19-02-2008,11:00,60,R,ugm-3 (VCM),61,R,ugm-3,82,R,ugm-3,176,R,ugm-3,,,,,,,14,R,ugm-3,,,,,,,,,
19-02-2008,12:00,57,R,ugm-3 (VCM),41,R,ugm-3,76,R,ugm-3,139,R,ugm-3,,,,,,,22,R,ugm-3,,,,,,,,,
19-02-2008,13:00,60,R,ugm-3 (VCM),34,R,ugm-3,71,R,ugm-3,122,R,ugm-3,,,,,,,30,R,ugm-3,,,,,,,,,
19-02-2008,14:00,54,R,ugm-3 (VCM),29,R,ugm-3,71,R,ugm-3,115,R,ugm-3,,,,,,,32,R,ugm-3,,,,,,,,,
19-02-2008,15:00,54,R,ugm-3 (VCM),25,R,ugm-3,69,R,ugm-3,107,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
19-02-2008,16:00,53,R,ugm-3 (VCM),23,R,ugm-3,71,R,ugm-3,105,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
19-02-2008,17:00,56,R,ugm-3 (VCM),15,R,ugm-3,71,R,ugm-3,94,R,ugm-3,,,,,,,36,R,ugm-3,,,,,,,,,
19-02-2008,18:00,54,R,ugm-3 (VCM),9,R,ugm-3,76,R,ugm-3,90,R,ugm-3,,,,,,,34,R,ugm-3,,,,,,,,,
19-02-2008,19:00,55,R,ugm-3 (VCM),11,R,ugm-3,90,R,ugm-3,107,R,ugm-3,,,,,,,18,R,ugm-3,,,,,,,,,
19-02-2008,20:00,62,R,ugm-3 (VCM),21,R,ugm-3,103,R,ugm-3,136,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
19-02-2008,21:00,64,R,ugm-3 (VCM),25,R,ugm-3,105,R,ugm-3,143,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
19-02-2008,22:00,66,R,ugm-3 (VCM),65,R,ugm-3,105,R,ugm-3,204,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,23:00,71,R,ugm-3 (VCM),46,R,ugm-3,94,R,ugm-3,164,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
19-02-2008,24:00,71,R,ugm-3 (VCM),34,R,ugm-3,96,R,ugm-3,147,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,01:00,70,R,ugm-3 (VCM),35,R,ugm-3,92,R,ugm-3,145,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,02:00,73,R,ugm-3 (VCM),35,R,ugm-3,90,R,ugm-3,143,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,03:00,71,R,ugm-3 (VCM),28,R,ugm-3,86,R,ugm-3,128,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,04:00,72,R,ugm-3 (VCM),31,R,ugm-3,82,R,ugm-3,130,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,05:00,70,R,ugm-3 (VCM),48,R,ugm-3,76,R,ugm-3,149,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,06:00,69,R,ugm-3 (VCM),51,R,ugm-3,76,R,ugm-3,155,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,07:00,69,R,ugm-3 (VCM),69,R,ugm-3,71,R,ugm-3,176,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,08:00,65,R,ugm-3 (VCM),105,R,ugm-3,71,R,ugm-3,231,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,09:00,76,R,ugm-3 (VCM),254,R,ugm-3,96,R,ugm-3,483,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,10:00,84,R,ugm-3 (VCM),301,R,ugm-3,122,R,ugm-3,583,R,ugm-3,,,,,,,2,R,ugm-3,,,,,,,,,
20-02-2008,11:00,80,R,ugm-3 (VCM),234,R,ugm-3,117,R,ugm-3,474,R,ugm-3,,,,,,,4,R,ugm-3,,,,,,,,,
20-02-2008,12:00,76,R,ugm-3 (VCM),115,R,ugm-3,92,R,ugm-3,267,R,ugm-3,,,,,,,6,R,ugm-3,,,,,,,,,
20-02-2008,13:00,79,R,ugm-3 (VCM),69,R,ugm-3,67,R,ugm-3,172,R,ugm-3,,,,,,,8,R,ugm-3,,,,,,,,,
